"","municip_number","location_number","latlon","sea_temperature","sitting_lice","moving_lice","adult_females","year","month","date","prod_area_id","prod_area_name"
"8941","1857",16939,"(68.410484,15.435433)",8.5,NA,0,0,2008,11,1,9,"Vestfjorden - Vesterålen"
"8942","1857",16939,"(68.410484,15.435433)",7.1,NA,0,0,2008,12,1,9,"Vestfjorden - Vesterålen"
"8943","1857",16939,"(68.410484,15.435433)",5.5,NA,0,0,2009,1,1,9,"Vestfjorden - Vesterålen"
"8944","1857",16939,"(68.410484,15.435433)",4.4,NA,0,0,2009,2,1,9,"Vestfjorden - Vesterålen"
"8945","1857",16939,"(68.410484,15.435433)",3.5,NA,0,0,2009,3,1,9,"Vestfjorden - Vesterålen"
"8946","1857",16939,"(68.410484,15.435433)",3.1,NA,0,0,2009,4,1,9,"Vestfjorden - Vesterålen"
"8947","1857",16939,"(68.410484,15.435433)",3.8,NA,0,0,2009,5,1,9,"Vestfjorden - Vesterålen"
"8948","1857",16939,"(68.410484,15.435433)",5.5,NA,0.15,0,2009,6,1,9,"Vestfjorden - Vesterålen"
"8949","1857",16939,"(68.410484,15.435433)",7.9,NA,0,0,2009,7,1,9,"Vestfjorden - Vesterålen"
"8950","1857",16939,"(68.410484,15.435433)",10.5,NA,0,0.6,2009,8,1,9,"Vestfjorden - Vesterålen"
"8951","1857",16939,"(68.410484,15.435433)",11.5,NA,1.05,0.35,2009,9,1,9,"Vestfjorden - Vesterålen"
"8952","1857",16939,"(68.410484,15.435433)",10.6,NA,5.45,0.8,2009,10,1,9,"Vestfjorden - Vesterålen"
"8953","1857",16939,"(68.410484,15.435433)",8.3,NA,0.1,0,2009,11,1,9,"Vestfjorden - Vesterålen"
"8954","1857",16939,"(68.410484,15.435433)",6.7,NA,2.1,0.1,2009,12,1,9,"Vestfjorden - Vesterålen"
"8955","1857",16939,"(68.410484,15.435433)",6.5,NA,0,0,2010,1,1,9,"Vestfjorden - Vesterålen"
"8956","1857",16939,"(68.410484,15.435433)",5.3,NA,0,0,2011,6,1,9,"Vestfjorden - Vesterålen"
"8957","1857",16939,"(68.410484,15.435433)",8.5,NA,0,0,2011,7,1,9,"Vestfjorden - Vesterålen"
"8958","1857",16939,"(68.410484,15.435433)",11,NA,0,0,2011,8,1,9,"Vestfjorden - Vesterålen"
"8959","1857",16939,"(68.410484,15.435433)",11,NA,0.05,0,2011,9,1,9,"Vestfjorden - Vesterålen"
"8960","1857",16939,"(68.410484,15.435433)",10.7,NA,0.14,0.02,2011,10,1,9,"Vestfjorden - Vesterålen"
"8961","1857",16939,"(68.410484,15.435433)",8.8,NA,0.29,0.15,2011,11,1,9,"Vestfjorden - Vesterålen"
"8962","1857",16939,"(68.410484,15.435433)",7.6,NA,0.29,0.07,2011,12,1,9,"Vestfjorden - Vesterålen"
"8963","1902",17176,"(68.69912,15.978933)",5.4,NA,0,0,2005,2,1,11,"Kvaløya - Loppa"
"8964","1902",17176,"(68.69912,15.978933)",4,NA,0,0,2005,3,1,11,"Kvaløya - Loppa"
"8965","1902",17176,"(68.69912,15.978933)",4.7,NA,0.01,0,2005,4,1,11,"Kvaløya - Loppa"
"8966","1902",17176,"(68.69912,15.978933)",4.5,NA,0.1,0,2005,5,1,11,"Kvaløya - Loppa"
"8967","1902",17176,"(68.69912,15.978933)",6.5,NA,0.2,0,2005,6,1,11,"Kvaløya - Loppa"
"8968","1902",17176,"(68.69912,15.978933)",9.5,NA,0.4,0.65,2005,7,1,11,"Kvaløya - Loppa"
"8969","1902",17176,"(68.69912,15.978933)",12.5,NA,0.4,0.65,2005,8,1,11,"Kvaløya - Loppa"
"8970","1902",17176,"(68.69912,15.978933)",12,NA,7.5,2.2,2005,9,1,11,"Kvaløya - Loppa"
"8971","1902",17176,"(68.69912,15.978933)",10.8,NA,0.2,0.15,2005,10,1,11,"Kvaløya - Loppa"
"8972","1902",17176,"(68.69912,15.978933)",9.3,NA,0.25,0.2,2005,11,1,11,"Kvaløya - Loppa"
"8973","1902",17176,"(68.69912,15.978933)",7.7,NA,0.4,0.1,2005,12,1,11,"Kvaløya - Loppa"
"8974","1902",17176,"(68.69912,15.978933)",5.9,NA,0.35,0.15,2006,1,1,11,"Kvaløya - Loppa"
"8975","1902",17176,"(68.69912,15.978933)",5.8,NA,0.25,0.15,2006,2,1,11,"Kvaløya - Loppa"
"8976","1902",17176,"(68.69912,15.978933)",5.5,NA,0.2,0,2006,3,1,11,"Kvaløya - Loppa"
"8977","1902",17176,"(68.69912,15.978933)",4.2,NA,0.2,0,2006,4,1,11,"Kvaløya - Loppa"
"8978","1902",17176,"(68.69912,15.978933)",4.6,NA,0.2,0,2006,5,1,11,"Kvaløya - Loppa"
"8979","1902",17176,"(68.69912,15.978933)",13,NA,5.5,1.5,2007,9,1,11,"Kvaløya - Loppa"
"8980","1902",17176,"(68.69912,15.978933)",10.5,NA,2.5,4.5,2007,10,1,11,"Kvaløya - Loppa"
"8981","1902",17176,"(68.69912,15.978933)",9.2,NA,0.2,0.1,2007,11,1,11,"Kvaløya - Loppa"
"8982","1902",17176,"(68.69912,15.978933)",8,NA,0.3,0.25,2007,12,1,11,"Kvaløya - Loppa"
"8983","1902",17176,"(68.69912,15.978933)",7.2,NA,0.3,0.2,2008,1,1,11,"Kvaløya - Loppa"
"8984","1902",17176,"(68.69912,15.978933)",5.6,NA,0.15,0.15,2008,2,1,11,"Kvaløya - Loppa"
"8985","1902",17176,"(68.69912,15.978933)",4.9,NA,0,0,2008,3,1,11,"Kvaløya - Loppa"
"8986","1902",17176,"(68.69912,15.978933)",5,NA,0.25,0.1,2008,4,1,11,"Kvaløya - Loppa"
"8987","1902",17176,"(68.69912,15.978933)",4.5,NA,0.2,0.1,2008,5,1,11,"Kvaløya - Loppa"
"8988","1902",17176,"(68.69912,15.978933)",5.9,NA,0.1,0,2008,6,1,11,"Kvaløya - Loppa"
"8989","1902",17176,"(68.69912,15.978933)",9.8,NA,0.15,0.15,2008,7,1,11,"Kvaløya - Loppa"
"8990","1902",17176,"(68.69912,15.978933)",11.7,NA,0.4,0.3,2008,8,1,11,"Kvaløya - Loppa"
"8991","1902",17176,"(68.69912,15.978933)",12.1,NA,0.75,0.5,2008,9,1,11,"Kvaløya - Loppa"
"8992","1902",17176,"(68.69912,15.978933)",10.7,NA,0.45,0.2,2008,10,1,11,"Kvaløya - Loppa"
"8993","1902",17176,"(68.69912,15.978933)",8,NA,0,0,2008,11,1,11,"Kvaløya - Loppa"
"8994","1902",17176,"(68.69912,15.978933)",4.4,NA,0,0,2009,5,1,11,"Kvaløya - Loppa"
"8995","1902",17176,"(68.69912,15.978933)",6.7,NA,0,0,2009,6,1,11,"Kvaløya - Loppa"
"8996","1902",17176,"(68.69912,15.978933)",8.6,NA,0.15,0.05,2009,7,1,11,"Kvaløya - Loppa"
"8997","1902",17176,"(68.69912,15.978933)",12.4,NA,0.1,0.05,2009,8,1,11,"Kvaløya - Loppa"
"8998","1902",17176,"(68.69912,15.978933)",13.2,NA,0,0,2009,9,1,11,"Kvaløya - Loppa"
"8999","1902",17176,"(68.69912,15.978933)",10.3,NA,0.1,0.1,2009,10,1,11,"Kvaløya - Loppa"
"9000","1902",17176,"(68.69912,15.978933)",9.4,NA,0.15,0,2009,11,1,11,"Kvaløya - Loppa"
"9001","1902",17176,"(68.69912,15.978933)",8.7,NA,0.41,0.16,2009,12,1,11,"Kvaløya - Loppa"
"9002","1902",17176,"(68.69912,15.978933)",6.9,NA,0.58,0.41,2010,1,1,11,"Kvaløya - Loppa"
"9003","1902",17176,"(68.69912,15.978933)",5.2,NA,0.66,0.48,2010,2,1,11,"Kvaløya - Loppa"
"9004","1902",17176,"(68.69912,15.978933)",5.6,NA,0.62,0.48,2010,3,1,11,"Kvaløya - Loppa"
"9005","1902",17176,"(68.69912,15.978933)",4.8,NA,0.57,0.41,2010,4,1,11,"Kvaløya - Loppa"
"9006","1902",17176,"(68.69912,15.978933)",4.5,NA,0.43,0.36,2010,5,1,11,"Kvaløya - Loppa"
"9007","1902",17176,"(68.69912,15.978933)",5.58,NA,0.14,0.11,2010,6,1,11,"Kvaløya - Loppa"
"9008","1902",17176,"(68.69912,15.978933)",9.7,NA,2.98,0.25,2010,8,1,11,"Kvaløya - Loppa"
"9009","1902",17176,"(68.69912,15.978933)",11.7,NA,0.64,0.16,2010,9,1,11,"Kvaløya - Loppa"
"9010","1902",17176,"(68.69912,15.978933)",10.54,NA,0.44,0.25,2010,10,1,11,"Kvaløya - Loppa"
"9011","1902",17176,"(68.69912,15.978933)",9.5,NA,1.9,0.5,2010,11,1,11,"Kvaløya - Loppa"
"9012","1902",17176,"(68.69912,15.978933)",9.5,NA,0,0,2010,12,1,11,"Kvaløya - Loppa"
"9013","1902",17176,"(68.69912,15.978933)",4.5,NA,0,0,2011,1,1,11,"Kvaløya - Loppa"
"9014","1828",13522,"(66.29887,12.813833)",5.3,NA,1.4,0.3,2005,2,1,8,"Helgeland - Bodø"
"9015","1828",13522,"(66.29887,12.813833)",4.8,NA,0.7,0.2,2005,3,1,8,"Helgeland - Bodø"
"9016","1828",13522,"(66.29887,12.813833)",4.57,NA,0.1,0.1,2005,4,1,8,"Helgeland - Bodø"
"9017","1828",13522,"(66.29887,12.813833)",5.09,NA,0.3,0,2005,5,1,8,"Helgeland - Bodø"
"9018","1828",13522,"(66.29887,12.813833)",6.97,NA,1.5,0.45,2005,6,1,8,"Helgeland - Bodø"
"9019","1828",13522,"(66.29887,12.813833)",9.87,NA,2.3,0.1,2005,7,1,8,"Helgeland - Bodø"
"9020","1828",13522,"(66.29887,12.813833)",13.41,NA,3.35,2.05,2005,8,1,8,"Helgeland - Bodø"
"9021","1828",13522,"(66.29887,12.813833)",12.44,NA,0.9,0.1,2005,9,1,8,"Helgeland - Bodø"
"9022","1828",13522,"(66.29887,12.813833)",11.45,NA,4.9,2.35,2005,10,1,8,"Helgeland - Bodø"
"9023","1828",13522,"(66.29887,12.813833)",10.02,NA,0.65,0.1,2005,11,1,8,"Helgeland - Bodø"
"9024","1828",13522,"(66.29887,12.813833)",8.23,NA,1.6,0.85,2005,12,1,8,"Helgeland - Bodø"
"9025","1828",13522,"(66.29887,12.813833)",6.84,NA,0.35,0.1,2006,1,1,8,"Helgeland - Bodø"
"9026","1828",13522,"(66.29887,12.813833)",5.84,NA,0.7,0.15,2006,2,1,8,"Helgeland - Bodø"
"9027","1828",13522,"(66.29887,12.813833)",NA,NA,NA,NA,2006,3,1,8,"Helgeland - Bodø"
"9028","1828",13522,"(66.29887,12.813833)",8.31,NA,0,0,2006,6,1,8,"Helgeland - Bodø"
"9029","1828",13522,"(66.29887,12.813833)",9.6,NA,1.15,0,2006,7,1,8,"Helgeland - Bodø"
"9030","1828",13522,"(66.29887,12.813833)",12.67,NA,0.1,0,2006,8,1,8,"Helgeland - Bodø"
"9031","1828",13522,"(66.29887,12.813833)",14.23,NA,0,0,2006,9,1,8,"Helgeland - Bodø"
"9032","1828",13522,"(66.29887,12.813833)",12.37,NA,0.2,0,2006,10,1,8,"Helgeland - Bodø"
"9033","1828",13522,"(66.29887,12.813833)",10.26,NA,0,0,2006,11,1,8,"Helgeland - Bodø"
"9034","1828",13522,"(66.29887,12.813833)",7.87,NA,0.15,0,2006,12,1,8,"Helgeland - Bodø"
"9035","1828",13522,"(66.29887,12.813833)",7.42,NA,0.1,0,2007,1,1,8,"Helgeland - Bodø"
"9036","1828",13522,"(66.29887,12.813833)",6.02,NA,0.05,0.05,2007,2,1,8,"Helgeland - Bodø"
"9037","1828",13522,"(66.29887,12.813833)",5.23,NA,0.2,0,2007,3,1,8,"Helgeland - Bodø"
"9038","1828",13522,"(66.29887,12.813833)",5.24,NA,0.3,0.15,2007,4,1,8,"Helgeland - Bodø"
"9039","1828",13522,"(66.29887,12.813833)",5.49,NA,0.5,0.3,2007,5,1,8,"Helgeland - Bodø"
"9040","1828",13522,"(66.29887,12.813833)",7.08,NA,0,0,2007,6,1,8,"Helgeland - Bodø"
"9041","1828",13522,"(66.29887,12.813833)",9.56,NA,0,0,2007,7,1,8,"Helgeland - Bodø"
"9042","1828",13522,"(66.29887,12.813833)",11.99,NA,0.65,0.3,2007,8,1,8,"Helgeland - Bodø"
"9043","1828",13522,"(66.29887,12.813833)",12.35,NA,1.1,0.05,2007,9,1,8,"Helgeland - Bodø"
"9044","1828",13522,"(66.29887,12.813833)",11.15,NA,2.29,0.08,2007,10,1,8,"Helgeland - Bodø"
"9045","1828",13522,"(66.29887,12.813833)",9.91,NA,3.4,0.75,2007,11,1,8,"Helgeland - Bodø"
"9046","1828",13522,"(66.29887,12.813833)",7.49,NA,0.45,0,2007,12,1,8,"Helgeland - Bodø"
"9047","1828",13522,"(66.29887,12.813833)",7.17,NA,0.15,0,2008,1,1,8,"Helgeland - Bodø"
"9048","1828",13522,"(66.29887,12.813833)",5.55,NA,0.25,0.09,2008,2,1,8,"Helgeland - Bodø"
"9049","1828",13522,"(66.29887,12.813833)",4.88,NA,0.55,0,2008,3,1,8,"Helgeland - Bodø"
"9050","1828",13522,"(66.29887,12.813833)",7.33,NA,0,0,2008,6,1,8,"Helgeland - Bodø"
"9051","1828",13522,"(66.29887,12.813833)",10.1,NA,0,0,2008,7,1,8,"Helgeland - Bodø"
"9052","1828",13522,"(66.29887,12.813833)",11.17,NA,0,0,2008,8,1,8,"Helgeland - Bodø"
"9053","1828",13522,"(66.29887,12.813833)",12.16,NA,0,0,2008,9,1,8,"Helgeland - Bodø"
"9054","1828",13522,"(66.29887,12.813833)",11.57,NA,0,0.3,2008,10,1,8,"Helgeland - Bodø"
"9055","1828",13522,"(66.29887,12.813833)",11,NA,0,0,2008,11,1,8,"Helgeland - Bodø"
"9056","1828",13522,"(66.29887,12.813833)",8.6,NA,0,0,2008,12,1,8,"Helgeland - Bodø"
"9057","1828",13522,"(66.29887,12.813833)",6.91,NA,0,0,2009,1,1,8,"Helgeland - Bodø"
"9058","1828",13522,"(66.29887,12.813833)",5.72,NA,0,0,2009,2,1,8,"Helgeland - Bodø"
"9059","1828",13522,"(66.29887,12.813833)",5.05,NA,0.05,0,2009,3,1,8,"Helgeland - Bodø"
"9060","1828",13522,"(66.29887,12.813833)",5.09,NA,0,0,2009,4,1,8,"Helgeland - Bodø"
"9061","1828",13522,"(66.29887,12.813833)",5.75,NA,0,0,2009,5,1,8,"Helgeland - Bodø"
"9062","1828",13522,"(66.29887,12.813833)",8.08,NA,0,0.25,2009,6,1,8,"Helgeland - Bodø"
"9063","1828",13522,"(66.29887,12.813833)",10.1,NA,1.35,0,2009,7,1,8,"Helgeland - Bodø"
"9064","1828",13522,"(66.29887,12.813833)",10.41,NA,0.05,0.15,2009,8,1,8,"Helgeland - Bodø"
"9065","1828",13522,"(66.29887,12.813833)",12.16,NA,1.62,0.19,2009,9,1,8,"Helgeland - Bodø"
"9066","1828",13522,"(66.29887,12.813833)",12.61,NA,6.65,0.81,2009,10,1,8,"Helgeland - Bodø"
"9067","1828",13522,"(66.29887,12.813833)",10.24,NA,3.43,0.16,2009,11,1,8,"Helgeland - Bodø"
"9068","1828",13522,"(66.29887,12.813833)",8.86,NA,1.31,0.12,2009,12,1,8,"Helgeland - Bodø"
"9069","1828",13522,"(66.29887,12.813833)",7.03,NA,1.08,0.33,2010,1,1,8,"Helgeland - Bodø"
"9070","1828",13522,"(66.29887,12.813833)",5.32,NA,0.77,0.33,2010,2,1,8,"Helgeland - Bodø"
"9071","1828",13522,"(66.29887,12.813833)",4.5,NA,0.52,0.87,2010,3,1,8,"Helgeland - Bodø"
"9072","1828",13522,"(66.29887,12.813833)",4.49,NA,0,0,2010,4,1,8,"Helgeland - Bodø"
"9073","1828",13522,"(66.29887,12.813833)",11.36,NA,0,0,2011,10,1,8,"Helgeland - Bodø"
"9074","1828",13522,"(66.29887,12.813833)",10.9,NA,0.08,0,2011,11,1,8,"Helgeland - Bodø"
"9075","1828",13522,"(66.29887,12.813833)",9.33,NA,0.12,0,2011,12,1,8,"Helgeland - Bodø"
"9076","1835",21775,"(65.2275,12.143833)",7.91,NA,0.19,0,2005,6,1,8,"Helgeland - Bodø"
"9077","1835",21775,"(65.2275,12.143833)",10.46,NA,0.05,0.8,2005,7,1,8,"Helgeland - Bodø"
"9078","1835",21775,"(65.2275,12.143833)",13.85,NA,1,1.73,2005,8,1,8,"Helgeland - Bodø"
"9079","1835",21775,"(65.2275,12.143833)",13.25,NA,0.16,0,2005,9,1,8,"Helgeland - Bodø"
"9080","1835",21775,"(65.2275,12.143833)",11.88,NA,0.6,0.4,2005,10,1,8,"Helgeland - Bodø"
"9081","1835",21775,"(65.2275,12.143833)",10.52,NA,0.2,0.1,2005,11,1,8,"Helgeland - Bodø"
"9082","1835",21775,"(65.2275,12.143833)",8.68,NA,0.12,0.61,2005,12,1,8,"Helgeland - Bodø"
"9083","1835",21775,"(65.2275,12.143833)",6.34,NA,0.11,0,2006,1,1,8,"Helgeland - Bodø"
"9084","1835",21775,"(65.2275,12.143833)",5.95,NA,0.18,0.29,2006,2,1,8,"Helgeland - Bodø"
"9085","1835",21775,"(65.2275,12.143833)",5.2,NA,0,0,2006,3,1,8,"Helgeland - Bodø"
"9086","1835",21775,"(65.2275,12.143833)",8.93,NA,0,0,2006,6,1,8,"Helgeland - Bodø"
"9087","1835",21775,"(65.2275,12.143833)",8.96,NA,0,0,2006,6,1,8,"Helgeland - Bodø"
"9088","1835",21775,"(65.2275,12.143833)",10.16,NA,1.33,1,2006,7,1,8,"Helgeland - Bodø"
"9089","1835",21775,"(65.2275,12.143833)",10.1,NA,0,0,2006,7,1,8,"Helgeland - Bodø"
"9090","1835",21775,"(65.2275,12.143833)",13.08,NA,0,0,2006,8,1,8,"Helgeland - Bodø"
"9091","1835",21775,"(65.2275,12.143833)",13.19,NA,0,0,2006,8,1,8,"Helgeland - Bodø"
"9092","1835",21775,"(65.2275,12.143833)",14.08,NA,0,0,2006,9,1,8,"Helgeland - Bodø"
"9093","1835",21775,"(65.2275,12.143833)",14.09,NA,0,0,2006,9,1,8,"Helgeland - Bodø"
"9094","1835",21775,"(65.2275,12.143833)",13.44,NA,1,0,2006,10,1,8,"Helgeland - Bodø"
"9095","1835",21775,"(65.2275,12.143833)",13.41,NA,2,1,2006,10,1,8,"Helgeland - Bodø"
"9096","1835",21775,"(65.2275,12.143833)",11.33,NA,1.15,0.6,2006,11,1,8,"Helgeland - Bodø"
"9097","1835",21775,"(65.2275,12.143833)",11.3,NA,1.15,0.6,2006,11,1,8,"Helgeland - Bodø"
"9098","1835",21775,"(65.2275,12.143833)",9.13,NA,0,0,2006,12,1,8,"Helgeland - Bodø"
"9099","1835",21775,"(65.2275,12.143833)",9.11,NA,0,0,2006,12,1,8,"Helgeland - Bodø"
"9100","1835",21775,"(65.2275,12.143833)",7.8,NA,0.1,0.1,2007,1,1,8,"Helgeland - Bodø"
"9101","1835",21775,"(65.2275,12.143833)",8.25,NA,0.1,0.1,2007,1,1,8,"Helgeland - Bodø"
"9102","1835",21775,"(65.2275,12.143833)",6.05,NA,0,0,2007,2,1,8,"Helgeland - Bodø"
"9103","1835",21775,"(65.2275,12.143833)",6.13,NA,0,0,2007,2,1,8,"Helgeland - Bodø"
"9104","1835",21775,"(65.2275,12.143833)",5.1,NA,0.1,0.1,2007,3,1,8,"Helgeland - Bodø"
"9105","1835",21775,"(65.2275,12.143833)",5.1,NA,0.1,0.1,2007,3,1,8,"Helgeland - Bodø"
"9106","1835",21775,"(65.2275,12.143833)",6.04,NA,0.3,1.1,2007,4,1,8,"Helgeland - Bodø"
"9107","1835",21775,"(65.2275,12.143833)",6.03,NA,0.09,0.05,2007,4,1,8,"Helgeland - Bodø"
"9108","1835",21775,"(65.2275,12.143833)",5.56,NA,0,0,2007,5,1,8,"Helgeland - Bodø"
"9109","1835",21775,"(65.2275,12.143833)",5.55,NA,0,0,2007,5,1,8,"Helgeland - Bodø"
"9110","1835",21775,"(65.2275,12.143833)",7.56,NA,0.3,0.15,2007,6,1,8,"Helgeland - Bodø"
"9111","1835",21775,"(65.2275,12.143833)",7.3,NA,0.25,0.05,2007,6,1,8,"Helgeland - Bodø"
"9112","1835",21775,"(65.2275,12.143833)",9.49,NA,0.3,0,2007,7,1,8,"Helgeland - Bodø"
"9113","1835",21775,"(65.2275,12.143833)",9.41,NA,0.05,0.25,2007,7,1,8,"Helgeland - Bodø"
"9114","1835",21775,"(65.2275,12.143833)",12.56,NA,0,0,2007,8,1,8,"Helgeland - Bodø"
"9115","1835",21775,"(65.2275,12.143833)",12.43,NA,0,0,2007,8,1,8,"Helgeland - Bodø"
"9116","1835",21775,"(65.2275,12.143833)",13.73,NA,0,0,2007,9,1,8,"Helgeland - Bodø"
"9117","1835",21775,"(65.2275,12.143833)",13.73,NA,0,0.1,2007,9,1,8,"Helgeland - Bodø"
"9118","1835",21775,"(65.2275,12.143833)",12.29,NA,0,2.95,2007,10,1,8,"Helgeland - Bodø"
"9119","1835",21775,"(65.2275,12.143833)",12.27,NA,0,2.95,2007,10,1,8,"Helgeland - Bodø"
"9120","1835",21775,"(65.2275,12.143833)",12.03,NA,0,2.95,2007,11,1,8,"Helgeland - Bodø"
"9121","1835",21775,"(65.2275,12.143833)",12.04,NA,0,2.95,2007,11,1,8,"Helgeland - Bodø"
"9122","1835",21775,"(65.2275,12.143833)",0,NA,0,0,2008,5,1,8,"Helgeland - Bodø"
"9123","1835",21775,"(65.2275,12.143833)",0,NA,0,0,2008,5,1,8,"Helgeland - Bodø"
"9124","1835",21775,"(65.2275,12.143833)",7.7,NA,0,0,2008,6,1,8,"Helgeland - Bodø"
"9125","1835",21775,"(65.2275,12.143833)",0,NA,0,0,2008,6,1,8,"Helgeland - Bodø"
"9126","1835",21775,"(65.2275,12.143833)",7.69,NA,0,0,2008,6,1,8,"Helgeland - Bodø"
"9127","1835",21775,"(65.2275,12.143833)",11.23,NA,0,0,2008,7,1,8,"Helgeland - Bodø"
"9128","1835",21775,"(65.2275,12.143833)",11.05,NA,0,0,2008,7,1,8,"Helgeland - Bodø"
"9129","1835",21775,"(65.2275,12.143833)",11.21,NA,0,0,2008,7,1,8,"Helgeland - Bodø"
"9130","1835",21775,"(65.2275,12.143833)",12.54,NA,0,0.05,2008,8,1,8,"Helgeland - Bodø"
"9131","1835",21775,"(65.2275,12.143833)",12.54,NA,0,0,2008,8,1,8,"Helgeland - Bodø"
"9132","1835",21775,"(65.2275,12.143833)",12.54,NA,0,0,2008,8,1,8,"Helgeland - Bodø"
"9133","1835",21775,"(65.2275,12.143833)",13.12,NA,0,0,2008,9,1,8,"Helgeland - Bodø"
"9134","1835",21775,"(65.2275,12.143833)",13.13,NA,0,0,2008,9,1,8,"Helgeland - Bodø"
"9135","1835",21775,"(65.2275,12.143833)",13.13,NA,0,0,2008,9,1,8,"Helgeland - Bodø"
"9136","1835",21775,"(65.2275,12.143833)",12.81,NA,0.8,0.15,2008,10,1,8,"Helgeland - Bodø"
"9137","1835",21775,"(65.2275,12.143833)",12.76,NA,0.15,0.05,2008,10,1,8,"Helgeland - Bodø"
"9138","1835",21775,"(65.2275,12.143833)",16.66,NA,0,0,2008,10,1,8,"Helgeland - Bodø"
"9139","1835",21775,"(65.2275,12.143833)",11.36,NA,1.05,0.25,2008,11,1,8,"Helgeland - Bodø"
"9140","1835",21775,"(65.2275,12.143833)",11.36,NA,0.15,0.1,2008,11,1,8,"Helgeland - Bodø"
"9141","1835",21775,"(65.2275,12.143833)",11.36,NA,0.05,0,2008,11,1,8,"Helgeland - Bodø"
"9142","1835",21775,"(65.2275,12.143833)",9.26,NA,0.08,0,2008,12,1,8,"Helgeland - Bodø"
"9143","1835",21775,"(65.2275,12.143833)",8.99,NA,0.05,0,2008,12,1,8,"Helgeland - Bodø"
"9144","1835",21775,"(65.2275,12.143833)",9.16,NA,0.15,0,2008,12,1,8,"Helgeland - Bodø"
"9145","1835",21775,"(65.2275,12.143833)",7.41,NA,0,0.48,2009,1,1,8,"Helgeland - Bodø"
"9146","1835",21775,"(65.2275,12.143833)",7.41,NA,0.09,0,2009,1,1,8,"Helgeland - Bodø"
"9147","1835",21775,"(65.2275,12.143833)",7.41,NA,0,0.3,2009,1,1,8,"Helgeland - Bodø"
"9148","1835",21775,"(65.2275,12.143833)",6.06,NA,1.3,2.3,2009,2,1,8,"Helgeland - Bodø"
"9149","1835",21775,"(65.2275,12.143833)",6.07,NA,0.45,0.15,2009,2,1,8,"Helgeland - Bodø"
"9150","1835",21775,"(65.2275,12.143833)",6.07,NA,1.15,2.3,2009,2,1,8,"Helgeland - Bodø"
"9151","1835",21775,"(65.2275,12.143833)",6.05,NA,0.4,1.4,2009,3,1,8,"Helgeland - Bodø"
"9152","1835",21775,"(65.2275,12.143833)",6.05,NA,1,0.5,2009,3,1,8,"Helgeland - Bodø"
"9153","1835",21775,"(65.2275,12.143833)",6.05,NA,0.3,0.85,2009,3,1,8,"Helgeland - Bodø"
"9154","1835",21775,"(65.2275,12.143833)",5.47,NA,0.43,0.1,2009,4,1,8,"Helgeland - Bodø"
"9155","1835",21775,"(65.2275,12.143833)",5.47,NA,0.35,0.1,2009,4,1,8,"Helgeland - Bodø"
"9156","1835",21775,"(65.2275,12.143833)",5.47,NA,0.3,0.2,2009,4,1,8,"Helgeland - Bodø"
"9157","1835",21775,"(65.2275,12.143833)",5.4,NA,0.1,0.1,2009,5,1,8,"Helgeland - Bodø"
"9158","1835",21775,"(65.2275,12.143833)",5.39,NA,0.15,0,2009,5,1,8,"Helgeland - Bodø"
"9159","1835",21775,"(65.2275,12.143833)",5.39,NA,0.09,0.09,2009,5,1,8,"Helgeland - Bodø"
"9160","1835",21775,"(65.2275,12.143833)",7.59,NA,0.3,0.25,2009,6,1,8,"Helgeland - Bodø"
"9161","1835",21775,"(65.2275,12.143833)",7.59,NA,0.29,0.05,2009,6,1,8,"Helgeland - Bodø"
"9162","1835",21775,"(65.2275,12.143833)",7.59,NA,0.05,0.23,2009,6,1,8,"Helgeland - Bodø"
"9163","1835",21775,"(65.2275,12.143833)",9.2,NA,0.75,1.25,2009,7,1,8,"Helgeland - Bodø"
"9164","1835",21775,"(65.2275,12.143833)",9.23,NA,0.62,0.57,2009,7,1,8,"Helgeland - Bodø"
"9165","1835",21775,"(65.2275,12.143833)",9.24,NA,0.4,0.85,2009,7,1,8,"Helgeland - Bodø"
"9166","1835",21775,"(65.2275,12.143833)",9.58,NA,0.35,0.05,2009,8,1,8,"Helgeland - Bodø"
"9167","1835",21775,"(65.2275,12.143833)",9.58,NA,0.2,0.1,2009,8,1,8,"Helgeland - Bodø"
"9168","1835",21775,"(65.2275,12.143833)",9.63,NA,0.3,0.2,2009,8,1,8,"Helgeland - Bodø"
"9169","1835",21775,"(65.2275,12.143833)",12.78,NA,1.85,1.05,2009,9,1,8,"Helgeland - Bodø"
"9170","1835",21775,"(65.2275,12.143833)",12.84,NA,3.55,1.3,2009,9,1,8,"Helgeland - Bodø"
"9171","1835",21775,"(65.2275,12.143833)",12.79,NA,2,1.35,2009,9,1,8,"Helgeland - Bodø"
"9172","1835",21775,"(65.2275,12.143833)",13.6,NA,20.8,7.55,2009,10,1,8,"Helgeland - Bodø"
"9173","1835",21775,"(65.2275,12.143833)",13.6,NA,9.7,4.95,2009,10,1,8,"Helgeland - Bodø"
"9174","1835",21775,"(65.2275,12.143833)",13.6,NA,14,6.25,2009,10,1,8,"Helgeland - Bodø"
"9175","1835",21775,"(65.2275,12.143833)",11.93,NA,2.3,4.9,2009,11,1,8,"Helgeland - Bodø"
"9176","1835",21775,"(65.2275,12.143833)",11.88,NA,0.8,1.85,2009,11,1,8,"Helgeland - Bodø"
