"year","county","municip_number","municip_name","total_mcp_area","sea_mcp_area","prod_area_id","prod_area_name","laks_jan_beh_kg","laks_feb_beh_kg","laks_mar_beh_kg","laks_apr_beh_kg","laks_mai_beh_kg","laks_jun_beh_kg","laks_jul_beh_kg","laks_aug_beh_kg","laks_sep_beh_kg","laks_okt_beh_kg","laks_nov_beh_kg","laks_des_beh_kg","regnb_jan_beh_kg","regnb_feb_beh_kg","regnb_mar_beh_kg","regnb_apr_beh_kg","regnb_mai_beh_kg","regnb_jun_beh_kg","regnb_jul_beh_kg","regnb_aug_beh_kg","regnb_sep_beh_kg","regnb_okt_beh_kg","regnb_nov_beh_kg","regnb_des_beh_kg"
2013,"HORDALAND","1224","Kvinnherad",1505.831668,415.085879,3,"Karmøy - Sotra",18336226.345,18717711.881,20020379.197,22147918.377,23701408.66,24153953.885,17100930.317,15829937.35,15062390.639,12915491.124,11510498.616,10961179.201,0,0,0,0,0,0,0,0,0,0,0,0
2013,"HORDALAND","1227","Jondal",330.9853245,83.91339296,3,"Karmøy - Sotra",8765914.933,7731808.28,6622421.269,4419965.692,3721780.714,3124250.195,2294432.561,1892892.666,1501320.48,440943.477,736628.65,1013792.182,0,0,0,0,0,0,0,0,0,0,0,0
2013,"HORDALAND","1238","Kvam",762.0051348,145.0727491,3,"Karmøy - Sotra",5558528.219,5325012.934,5309798.457,5014321.265,5214115.422,4472420.367,2907958.653,3880961.197,5132369.042,6757078.36,7360388.768,7791168.587,0,0,0,0,0,0,0,0,0,0,0,0
2013,"HORDALAND","1241","Fusa",507.0776654,129.2463033,3,"Karmøy - Sotra",7034718.247,7183046.122,7926462.344,8545108.239,8075125.792,7762235.562,6540966.665,4156823.007,2772558.983,3040155.683,3453486.517,4020461.923,0,0,0,0,0,0,0,0,0,0,0,0
2013,"HORDALAND","1242","Samnanger",290.0844722,21.0179771,3,"Karmøy - Sotra",1185630.412,330590.328,0,0,0,0,0,62280.418,108063.679,244496.168,358875.585,487911.006,0,0,0,0,0,0,0,0,0,0,0,0
2013,"HORDALAND","1243","Os",245.5334546,105.9583688,3,"Karmøy - Sotra",1987834.854,2069367.824,1506100.139,1710557.534,2021330.683,2420265.014,2422134.414,3070553.569,2024029.252,2391547.654,2646515.437,2900379.059,0,0,0,0,0,0,0,0,0,0,0,0
2013,"HORDALAND","1244","Austevoll",947.0877377,829.8981232,3,"Karmøy - Sotra",10473662.477,9691456.859,8473184.307,7764910.404,6177224.718,5479042.884,6138520.978,8419635.168,10768960.99,13408308.273,15101655.944,15090506.504,3827796.775,2393971.484,2059784.116,1936855.497,1873066.399,2484445.324,3226598.452,4048070.765,4850611.108,5795660.193,6336337.958,4949184.175
2013,"HORDALAND","1245","Sund",564.9350737,465.3951173,3,"Karmøy - Sotra",1787127.032,1932214.177,2094514.458,2153823.565,2101482.25,2460347.613,3246329.675,3787384.268,4786600.934,5465240.829,5918021.486,5992758.315,515609.042,583355.874,656304.722,781224.604,993092.776,1363379.833,1868584.652,2451186.771,3003992.743,2709023.387,2936631.221,2430983.294
2013,"HORDALAND","1246","Fjell",768.9276823,620.7603078,3,"Karmøy - Sotra",0,0,0,71470.868,455079.975,708072.196,1223267.952,2212573.102,3509829.602,4384175.375,5284250.201,6144586.807,0,0,0,0,0,0,0,0,0,0,0,0
2013,"HORDALAND","1247","Askøy",219.6391485,118.5156823,4,"Sotra - Stadt",0,0,0,63648.138,161183.61,215094.413,423101.25,814475.033,1234169.23,1607946.062,1941944.867,2341041.181,0,0,0,0,0,0,0,0,0,0,0,0
2013,"HORDALAND","1251","Vaksdal",756.7912355,41.41567702,4,"Sotra - Stadt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,40118.485,118453.482,131372.393,217923.648,367345.938,567563.287,761202.798,1060244.14,1359090.795,1645395.841
2013,"HORDALAND","1253","Osterøy",311.6455974,56.5278112,4,"Sotra - Stadt",0,0,0,0,0,0,0,0,0,0,0,0,10018186.098,10456025.128,11012669.887,10629242.897,10755047.969,9768116.641,7501967.605,5588000.711,4305566.347,4166992.163,4966178.511,6098540.489
2013,"HORDALAND","1256","Meland",130.5215556,37.93871393,4,"Sotra - Stadt",0,0,0,0,0,0,0,0,0,0,0,0,2123945.017,2245302.681,2368157.449,2250791.103,2525570.665,2386520.278,2389794.192,1869833.289,738678.72,0,0,0
2013,"HORDALAND","1259","Øygarden",985.9432893,919.148288,4,"Sotra - Stadt",81244.952,74968.475,87104.725,293551.27,840853.271,1158302.136,1720825.921,1968032.377,2814717.318,3192644.216,2722786.269,4158187.839,98869.708,0,0,63336.455,202282.733,435883.142,717727.984,1280241.417,1871096.739,2473358.477,3030677.106,3346653.44
2013,"HORDALAND","1260","Radøy",209.7977221,98.34900146,4,"Sotra - Stadt",1573277.34,1780564.976,1972655.33,2218512.622,2501556.587,3047048.713,4112832.149,5258350.714,5437625.269,4980647.102,4585546.919,3864748.679,4549815.366,4111364.41,2990815.049,2007363.764,739717.005,694184.101,831419.45,1110692.739,1551570.982,2088271.508,2620471.05,3378061.41
2013,"HORDALAND","1263","Lindås",637.0389369,162.042687,4,"Sotra - Stadt",741166.838,944277.645,902260.185,1053870.306,1211311.391,1053234.998,816303.865,889303.339,1252632.912,1649534.934,2073224.101,2572792.288,1559451.782,1742137.5,1901556.242,2053075.281,2407003.343,2534503.75,2485253.339,2605385.257,2566798.574,1802285.072,122622.422,0
2013,"HORDALAND","1264","Austrheim",161.9491533,104.393437,4,"Sotra - Stadt",536349.474,602369.024,667907.445,778103.273,947156.008,1236696.005,1774700.137,2421182.302,3000442.542,3703027.495,2526990.129,1991632.289,0,0,0,0,0,0,0,0,0,0,0,0
2013,"HORDALAND","1265","Fedje",465.8888989,456.6162525,4,"Sotra - Stadt",68449.95,82173.252,94290.304,109293.837,129024.131,170815.795,253935.947,374702.018,526148.46,667211.591,611659.598,691330.688,640039.289,620381.22,526831.634,390707.149,94152.212,0,0,0,0,0,0,0
2013,"HORDALAND","1266","Masfjorden",641.7115291,85.64212657,4,"Sotra - Stadt",3111656.172,2685595.44,2310499.526,2424982.358,1961210.497,1494847.089,2022326.171,2334786.255,2812706.553,3508282.47,3294704.95,2884124.139,0,0,0,0,0,16616.34,26935.408,47596.774,66819.194,96016.71,122953.126,151179.374
2013,"SOGN OG FJORDANE","1401","Flora",2140.216593,1447.185281,4,"Sotra - Stadt",7418724.872,6404409.093,6262586.325,5383352.694,4608186.261,4606012.294,5981245.007,7215459.917,7963052.381,9200848.649,9377063.358,9722326.018,2072101.694,1774766.039,1410379.785,1301583.097,1668235.464,2304158.835,3145764.537,3492813.049,3178056.964,2454435.516,1731245.992,1603131.575
2013,"SOGN OG FJORDANE","1411","Gulen",983.1503441,385.9427734,4,"Sotra - Stadt",12710873.899,12349866.306,10109592.825,6143414.52,4366218.166,4982730.837,6031723.159,4816232.945,3132810.318,2124425.172,1558326.779,1572994.829,2764258.889,2902592.04,3058606.08,2553239.948,2684241.872,2615026.579,2299096.16,3040089.236,3985014.852,4173723.663,3729224.416,3352890.834
2013,"SOGN OG FJORDANE","1412","Solund",1747.705205,1519.458615,4,"Sotra - Stadt",5913153.108,5976329.611,5863874.416,5693768.893,6605346.321,7881744.116,7628755.675,8058052.969,8033708.152,8044723.386,8077218.675,8134966.785,0,0,0,0,0,0,0,0,0,0,0,0
2013,"SOGN OG FJORDANE","1413","Hyllestad",384.2061598,125.3011533,4,"Sotra - Stadt",12950891.554,11906557.726,11920056.135,10617627.975,7266160.251,5494072.094,6034996.598,6521447.819,7463700.223,7230052.763,7360314.676,5474911.778,0,0,0,0,0,0,0,0,0,0,0,0
2013,"SOGN OG FJORDANE","1416","Høyanger",1117.215544,209.0251517,4,"Sotra - Stadt",2839550.601,2910591.146,2576334.369,2658467.244,2508103.297,1883505.032,2253593.704,1795996.97,1513921.184,1887797.43,2154012.105,2561248.643,672049.32,421747.096,461329.39,576598.831,622859.41,870718.658,1166915.9,1542383.342,1650309.597,1529485.683,1524955.206,1314781.392
2013,"SOGN OG FJORDANE","1428","Askvoll",1588.603941,1262.43025,4,"Sotra - Stadt",2530933.69,2326842.235,1726421.096,1386159.873,1480663.972,1845278.516,2688235.829,3697012.401,4405660.398,5264761.355,5419328.053,5383375.766,0,0,0,0,0,0,0,97007.292,210351.417,358285.842,495703.433,616649.094
2013,"SOGN OG FJORDANE","1429","Fjaler",488.1563815,71.53865419,4,"Sotra - Stadt",2088306.574,2199860.11,865544.165,1033584.638,1250074.254,1724592.707,2632808.759,3609293.105,4774539.121,5859059.85,6573759.083,6473137.143,0,0,0,0,0,0,0,0,0,0,0,0
2013,"SOGN OG FJORDANE","1438","Bremanger",1931.69721,1098.600948,4,"Sotra - Stadt",6127316.442,6919685.311,6946265.659,6773139.49,7513214.356,9015611.956,10645821.444,10684700.326,11883881.028,11549036.628,9263415.731,9011186.815,0,0,0,0,0,0,0,0,0,0,0,0
2013,"SOGN OG FJORDANE","1439","Vågsøy",820.8877962,644.1892052,4,"Sotra - Stadt",5734979.145,4825232.538,4592389.571,3982874.175,2780584.621,291164.233,630605.581,1187992.95,2121446.542,3229484.248,4236962.497,4984704.406,0,0,0,0,0,0,0,0,0,0,0,0
2013,"SOGN OG FJORDANE","1441","Selje",1041.307731,815.1905357,4,"Sotra - Stadt",4196739.253,4542618.956,4872219.129,5289337.493,5934008.715,6861505.389,7150851.822,7608977.92,7937645.591,5730341.371,5263081.757,3717821.099,0,0,0,0,0,0,0,0,0,0,0,0
2013,"SOGN OG FJORDANE","1445","Gloppen",1095.283335,64.71387848,4,"Sotra - Stadt",688766.55,763767.288,823057.372,892287.647,1036326.16,1116485.08,1001549.035,731666.008,234566.754,321043.26,397549.31,456995.098,506341.214,541446.052,606074.916,570973.823,378629.463,344666.092,294250.682,269916.776,207516.45,284842.15,337571.048,408531.48
2013,"MØRE OG ROMSDAL","1502","Molde",585.0810002,222.447664,5,"Stad - Hustadvika",2141160.672,2323020.492,1709224.054,236535.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"MØRE OG ROMSDAL","1505","Kristiansund",669.4597917,582.0243919,6,"Nordmøre - Sør-Trøndelag",1860386.864,764414.291,908160.265,1085461.254,2477018.553,2880020.948,4185475.028,7920020.63,7608468.822,9107904.196,10725805.88,11969058.208,0,0,0,0,0,0,0,0,0,0,0,0
2013,"MØRE OG ROMSDAL","1511","Vanylven",483.5926223,98.374729,5,"Stad - Hustadvika",2886834.36,3104843.056,3296271.995,3553793.434,4018669.106,4616726.346,4333650.453,4910946.321,2663898.366,1887340.676,2636172.897,3336609.168,0,0,0,0,0,0,0,0,0,0,0,0
2013,"MØRE OG ROMSDAL","1515","Herøy",1193.288082,1073.763572,5,"Stad - Hustadvika",305502.29,379623.973,453816.784,548011.015,659787.978,867137.037,1359353.669,2076316.664,2652746.63,3400520.511,3981966.919,4742920.478,0,0,0,0,0,0,0,0,0,0,0,0
2013,"MØRE OG ROMSDAL","1519","Volda",656.4932671,109.2593826,5,"Stad - Hustadvika",453849.038,579648.852,686048.339,831432.315,1120468.784,1565156.143,2354136.082,3605298.267,4877987.035,6326486.852,7319770.786,8713851.724,0,0,0,0,0,0,0,0,0,0,0,0
2013,"MØRE OG ROMSDAL","1520","Ørsta",943.5737474,139.138279,5,"Stad - Hustadvika",1871851.315,1951721.014,2039960.261,2134390.594,2227687.984,1987919.125,2043407.728,2164095.562,2789347.506,3322017.683,3302314.467,2849514.802,0,0,0,0,0,0,0,0,0,0,0,0
2013,"MØRE OG ROMSDAL","1524","Norddal",986.6701771,43.15651477,5,"Stad - Hustadvika",0,0,0,0,0,0,0,0,0,0,0,0,1525651.37,882103.44,0,0,0,0,61791.832,187390.552,348141.231,593750.312,796463.437,961465.965
2013,"MØRE OG ROMSDAL","1525","Stranda",944.3724368,78.50341444,5,"Stad - Hustadvika",0,0,0,0,0,0,0,0,0,0,0,0,3567517.603,3671503.316,4130399.003,3803426.039,3704890.662,3562889.971,5309074.016,5385989.219,5232324.306,4913510.082,4744066.24,4585958.539
2013,"MØRE OG ROMSDAL","1529","Skodje",156.8868977,36.85781839,5,"Stad - Hustadvika",837827.718,924192.94,1021799.422,1159684.194,1132148.624,1236994.801,978107.408,1043815.6,397736.918,155181.6,168523.355,178944.512,0,0,0,0,0,0,0,0,0,0,0,0
2013,"MØRE OG ROMSDAL","1532","Giske",907.7717564,867.2287433,5,"Stad - Hustadvika",6881541.663,6102058.297,809853.504,0,0,0,0,60341.335,296634.161,664461.643,1054782.81,1442255.639,0,0,0,0,0,0,0,0,0,0,0,0
2013,"MØRE OG ROMSDAL","1534","Haram",1063.325832,802.1936015,5,"Stad - Hustadvika",275872.876,181830.318,191335.952,201468.977,279657.386,272369.868,228214.805,416076.354,781972.944,1200300.46,1741884.417,2100957.161,0,0,0,0,0,0,0,0,0,0,0,0
2013,"MØRE OG ROMSDAL","1535","Vestnes",466.4075422,114.7066027,5,"Stad - Hustadvika",1000201.483,1179363.975,1371317.929,1590998.513,1866136.311,2185571.784,2806903.992,3870559.32,4365288.381,4263338.499,5078440.602,5920244.1,0,0,0,0,0,0,0,0,0,0,0,0
2013,"MØRE OG ROMSDAL","1539","Rauma",1635.105545,132.9582198,5,"Stad - Hustadvika",4069075.719,3327852.479,2556965.292,2754498.609,1554254.259,72552.816,124490.2,145450.478,238781.591,429406.061,613244.622,802300.454,0,0,0,0,0,0,0,0,0,0,0,0
2013,"MØRE OG ROMSDAL","1543","Nesset",1131.560319,85.48888667,5,"Stad - Hustadvika",433340.25,490633.706,568058.401,637313.773,782111.187,947822.229,1182736.712,1029209.492,944968.003,1069780.05,1157289.838,1295142.577,33451.959,41981.058,50652.63,59968.512,73256.573,86204.616,111508.272,126625.338,132735.262,160977.096,185703.648,149141.593
2013,"MØRE OG ROMSDAL","1545","Midsund",275.1037587,180.4542533,5,"Stad - Hustadvika",4135547.889,4025592.173,4331478.423,4760829.08,5711334.205,6302098.403,6547708.192,6425048.144,6436649.924,6611641.591,5974286.524,4865138.635,0,0,0,0,0,0,0,0,0,0,0,0
2013,"MØRE OG ROMSDAL","1547","Aukra",461.7591187,402.6819283,5,"Stad - Hustadvika",3737797.761,4134007.241,4371799.854,4641601.177,5180585.877,5998641.373,7090316.726,8178164.295,6835034.25,6201501.67,4876721.359,2590122.29,0,0,0,0,0,0,0,0,0,0,0,0
2013,"MØRE OG ROMSDAL","1548","Fræna",1123.537617,753.7385211,5,"Stad - Hustadvika",2524598.271,2760143.071,2904382.689,3077772.318,3385291.27,3864568.083,4685634.424,4202822.811,3525476.016,1479468.011,568620.1,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"MØRE OG ROMSDAL","1554","Averøy",718.5878787,542.9088935,6,"Nordmøre - Sør-Trøndelag",4244890.539,4357397.967,4658387.158,4740660.275,4136193.446,3110158.878,3559157.881,4763812.953,5775051.26,6802321.982,7735799.095,7905656.641,0,0,0,0,0,0,0,0,0,0,0,0
2013,"MØRE OG ROMSDAL","1557","Gjemnes",470.6056636,88.97445949,6,"Nordmøre - Sør-Trøndelag",7729399.283,7092569.789,5851047.784,3817258.667,1835868.547,564941.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"MØRE OG ROMSDAL","1560","Tingvoll",504.8050354,167.995332,6,"Nordmøre - Sør-Trøndelag",3637453.52,3770167.977,3902511.169,4357947.662,3520094.08,3251351.454,4086311.814,4515911.45,4778532.638,4823541.102,2466161.213,398157.34,209544.374,100585.623,99595.86,100724.562,104468.154,106647.827,112539.582,120547.68,133332.535,144621.038,87836.243,46810.241
2013,"MØRE OG ROMSDAL","1563","Sunndal",1799.591061,86.22058664,6,"Nordmøre - Sør-Trøndelag",7453.711,9336.759,0,9707.718,8886.52,6290.017,1980.228,2556.449,2196.752,2415.568,0,4381.58,0,0,0,0,0,0,0,0,0,0,0,0
2013,"MØRE OG ROMSDAL","1566","Surnadal",1453.246482,87.19487793,6,"Nordmøre - Sør-Trøndelag",518002.08,544570.506,556891.44,586318.913,596501.063,320058.431,0,0,0,259175.864,277886.414,293323.734,0,0,0,0,0,0,0,0,0,0,0,0
2013,"MØRE OG ROMSDAL","1571","Halsa",383.3083884,82.7797689,6,"Nordmøre - Sør-Trøndelag",6266703.222,6713680.513,7194217.675,7857758.397,8169365.183,10850136.194,9924160.122,8225123.499,6447547.422,3583251.106,2843461.088,1021404.6,0,0,0,0,0,0,0,0,0,0,0,0
2013,"MØRE OG ROMSDAL","1573","Smøla",2154.4903,1882.580854,6,"Nordmøre - Sør-Trøndelag",15208766.388,16753619.768,17991686.514,19901591.943,22795611.147,24529121.264,20691137.485,18833419.211,18134887.147,16347846.045,14902612.062,10202771.142,0,0,0,0,0,0,0,0,0,0,0,0
2013,"MØRE OG ROMSDAL","1576","Aure",1048.31036,406.9303226,6,"Nordmøre - Sør-Trøndelag",3220111.083,3540714.871,3861606.769,4359274.957,5305487.759,6300960.939,7035404.723,7631409.587,7771844.863,8590810.42,6145109.329,5655389.024,0,0,0,0,0,0,0,0,0,0,0,0
2013,"NORDLAND","1804","Bodø",4826.69546,3431.421782,9,"Vestfjorden - Vesterålen",523023.552,584132.709,655303.907,759681.149,814865.311,1040151.369,1486035.538,1853293.23,2478699.378,3050302.965,3160499.895,2831127.526,0,0,0,0,0,0,0,0,0,0,0,0
2013,"NORDLAND","1805","Narvik",2223.616141,200.5690576,9,"Vestfjorden - Vesterålen",1351277.882,1372440.078,1030518.551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"NORDLAND","1850","c(\Tysfjord\, \Divtasvuodna\)",1929.019449,465.2612621,9,"Vestfjorden - Vesterålen",864854.301,925864.05,973049.234,1036781.656,1137198.102,1322742.119,1115939.836,1290614.906,1285547.634,1082260.127,1127532.237,794989.44,0,0,0,0,0,0,0,0,0,0,0,0
2013,"NORDLAND","1811","Bindal",1905.535218,641.2837483,7,"Nord-Trøndelag - Bindal",4048067.79,3773955.955,3249577.096,2820594.404,948741.98,1265161.415,1875498.987,2338498.336,2835386.936,3402864.084,3973323.722,4423111.603,0,0,0,0,0,0,0,0,0,0,0,0
2013,"NORDLAND","1812","Sømna",790.0974216,594.8391077,8,"Helgeland - Bodø",784986.217,872531.854,971814.81,1142385.658,1319047.181,1921763.987,2604705.077,3674255.428,4532393.615,5250495.834,4701693.396,4753015,0,0,0,0,0,0,0,0,0,0,0,0
2013,"NORDLAND","1813","Brønnøy",2099.156683,1052.809515,8,"Helgeland - Bodø",2446369.307,2725069.294,3022872.773,3445569.635,4089465.084,5326630.431,7000620.559,8592720.173,9015805.117,8458621.75,8704658.671,9074357.091,0,0,0,0,0,0,0,0,0,0,0,0
2013,"NORDLAND","1815","Vega",2921.376588,2756.590844,8,"Helgeland - Bodø",0,0,17715.785,113515.432,220680.719,319894.975,516005.416,962660.434,1613817.468,2362536.434,2968105.182,3506708.061,0,0,0,0,0,0,0,0,0,0,0,0
2013,"NORDLAND","1816","Vevelstad",661.1474773,122.0988447,8,"Helgeland - Bodø",628839.036,721638.14,827517.099,962562.863,1168837.721,1416325.718,2020820.661,2906199.268,3890633.505,4553905.214,5458084.71,6207902.863,124211.484,145976.723,161748.324,188788.258,236852.767,333572.317,475814.833,643348.05,818102.958,1004315.706,1134219.845,1305277.577
2013,"NORDLAND","1818","Herøy",2262.099657,2197.637411,8,"Helgeland - Bodø",4745164.882,3579632.067,1803265.575,2071190.211,2501380.562,3189142.344,3908072.581,3906509.068,4612522.079,5309079.238,6051373.656,5204438.037,0,0,0,0,0,0,0,0,0,0,0,0
2013,"NORDLAND","1820","Alstahaug",585.2205361,397.1046147,8,"Helgeland - Bodø",4035910.118,4347966.031,4421930.583,2999628.197,2197374.275,2650592.558,3577606.188,4230720.708,4404571.043,2353839.625,1533022.05,1482396.526,0,0,0,0,0,0,0,0,0,0,0,0
2013,"NORDLAND","1822","Leirfjord",596.1696545,130.9239221,8,"Helgeland - Bodø",806381.059,881708.285,1004555.92,1135556.972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"NORDLAND","1824","Vefsn",2030.300385,100.8914234,8,"Helgeland - Bodø",967315.8,0,0,0,105918.712,181391.606,315668.645,537055.902,880791.575,1111085.878,1363203.721,1568841.201,0,0,0,0,0,0,0,0,0,0,0,0
2013,"NORDLAND","1827","Dønna",759.3091081,567.3688444,8,"Helgeland - Bodø",3814413.658,4436400.26,4879904.682,5340583.74,5776236.854,6348947.773,7268896.862,6187869.623,5233053.255,4335628.672,3613943.322,2383018.512,16132.302,16107.398,16858.27,19769.367,21601.006,23577.776,1573.68,0,0,0,0,0
2013,"NORDLAND","1828","Nesna",402.8211117,219.6396197,8,"Helgeland - Bodø",3948101.571,4128912.339,3562056.998,1577567.25,1785709.991,2127739.581,2701949.249,3010483.966,2795153.024,2549832.891,2432719.755,1246111.569,0,0,0,0,0,0,0,0,0,0,0,0
2013,"NORDLAND","1833","Rana",4588.20917,128.0210568,8,"Helgeland - Bodø",472533.536,546086.197,622137.586,710774.919,863137.846,1089003.403,1554493.669,2396551.083,3215687.306,4088842.415,4599337.021,4089042.594,0,0,0,0,0,0,0,0,0,0,0,0
2013,"NORDLAND","1834","Lurøy",1337.693384,1072.508261,8,"Helgeland - Bodø",8449468.509,8790180.708,7251285.359,6506792.514,7504401.591,9011721.791,8123658.926,6920644.727,4814222.493,5514596.044,3323625.141,2728405.739,0,0,0,0,0,0,0,0,0,0,0,0
2013,"NORDLAND","1835","Træna",1793.812792,1777.298315,8,"Helgeland - Bodø",2387481.828,2546984.791,2770134.278,2271873.365,1810986.424,1003138.356,0,0,0,59407.785,123805.301,184998.294,0,0,0,0,0,0,0,0,0,0,0,0
2013,"NORDLAND","1836","Rødøy",3103.057128,2391.768309,8,"Helgeland - Bodø",5036277.848,4979315.199,4859526.31,5257427.955,6432094.571,7600239.748,9944782.565,11179680.693,12172766.002,12050216.801,10728937.543,11484227.909,0,0,0,0,0,0,0,0,0,0,0,0
2013,"NORDLAND","1837","Meløy",2746.283777,1872.455608,8,"Helgeland - Bodø",8203864.562,4904495.768,2857995.321,2105498.849,2470952.562,2937796.037,3120480.252,2758466.45,2456636.978,1965331.709,1304310.218,1074319.686,0,0,0,0,0,0,0,0,0,0,0,0
2013,"NORDLAND","1838","Gildeskål",1502.253204,837.5510572,8,"Helgeland - Bodø",10584900.132,10972557.167,10486279.225,10244723.697,8267304.215,4955243.03,3538639.598,5617968.732,5133754.701,5504453.703,6393459.172,7141880.302,0,0,0,0,0,0,0,0,0,0,0,0
2013,"NORDLAND","1840","Saltdal",2245.948768,29.75933009,8,"Helgeland - Bodø",3358853.52,1638663.173,1184255.01,1246699.608,1432549.301,1719140.059,2148557.379,1225255.836,1226493.857,313458.671,194390.032,222365.09,0,0,0,0,0,0,0,0,0,0,0,0
2013,"NORDLAND","1841","c(\Fauske\, \Fuossko\)",1293.965081,96.99544864,8,"Helgeland - Bodø",790317.605,840200.135,904094.809,988372.781,496665.503,241827.767,417205.298,672449.588,866645.671,1189965.341,1468279.616,1683717.93,0,0,0,0,0,0,0,0,0,0,0,0
2013,"NORDLAND","1845","Sørfold",1829.725893,192.322705,9,"Vestfjorden - Vesterålen",9155652.477,10114278.872,9984713.624,10630532.948,11265055.924,9596902.862,8621466.263,8693560.276,5267908.356,4717248.745,3526294.139,3328721.569,0,0,0,0,0,0,0,0,0,0,0,0
2013,"NORDLAND","1848","Steigen",3484.477675,2475.231549,9,"Vestfjorden - Vesterålen",10084303.193,10084484.656,10391278.485,8995251.762,8483090.81,8195943.691,9160298.213,9096539.548,8514484.164,9401955.853,9244602.732,8726766.12,0,0,0,0,0,0,0,0,0,0,0,0
2013,"NORDLAND","1849","c(\Hamarøy\, \Hábmer\)",1562.514447,528.9225273,9,"Vestfjorden - Vesterålen",568530.067,672550.425,783130.285,875469.165,1080992.051,673774.835,600378.345,1047493.835,1630232.107,2154109.949,2710954.223,3111395.64,0,0,0,0,0,0,0,0,0,0,0,0
2013,"NORDLAND","1850","c(\Tysfjord\, \Divtasvuodna\)",1929.019449,465.2612621,9,"Vestfjorden - Vesterålen",8691224.62,7967352.822,7685238.225,6838721.634,6221672.421,6551287.425,8384804.292,9504045.076,9136202.189,6959593.967,6637062.13,7442675.466,0,0,0,0,0,0,0,0,0,0,0,0
2013,"NORDLAND","1851","Lødingen",1043.931094,516.5166935,9,"Vestfjorden - Vesterålen",2553136.767,2310782.748,933408.656,701591.462,808645.618,1434496.022,431955.39,2665378.352,3193950.249,3770163.645,4185847.188,4456832.05,0,0,0,0,0,0,0,0,0,0,0,0
2013,"NORDLAND","1854","Ballangen",1193.130637,260.9146791,9,"Vestfjorden - Vesterålen",716807.783,763098.479,803143.907,847489.461,996297.072,1240748.992,1659234.278,1819892.445,1804637.263,1847075.86,1601760.577,1527320.575,0,0,0,0,0,0,0,0,0,0,0,0
2013,"NORDLAND","1859","Flakstad",1172.39812,994.0116752,9,"Vestfjorden - Vesterålen",0,0,0,0,0,99881.997,170941.919,326950.017,552451.514,829279.022,994310.06,1202976.334,0,0,0,0,0,0,0,0,0,0,0,0
2013,"NORDLAND","1860","Vestvågøy",2109.641746,1685.080756,9,"Vestfjorden - Vesterålen",2774136.66,2896859.545,2337345.595,1616102.531,1307946.483,1663328.198,1863345.14,2514725.313,2745592.407,3020120.309,3078029.161,2299982.079,179913.6,0,0,0,0,27057.28,41251.86,66933.504,82472,94454.789,106098.716,120446.377
2013,"NORDLAND","1865","Vågan",2087.475486,1608.301755,9,"Vestfjorden - Vesterålen",2812196.67,3218738.46,2608078.76,1479533.55,1741228.729,1924750.38,2453370.403,2563504.81,3420706.12,3876166.42,4086859.49,4669617.1,0,0,0,0,29549.816,43183.09,70342.338,119020.06,180658.62,253538.34,324805.63,358209.7
2013,"NORDLAND","1866","Hadsel",1184.413105,617.8636024,9,"Vestfjorden - Vesterålen",4383402.276,4804783.335,5205813.639,5562324.524,6195353.602,6196536.989,7480153.448,7756865.446,8277753.606,8380698.363,7445488.264,5249421.546,1342984.92,1449688.96,1556892.69,1696598.9,2174050.287,2639631.3,3229658.2,3235845.02,3277627.31,2971914.757,2609717.68,2595224.072
2013,"NORDLAND","1867","Bø",1825.744963,1579.045433,9,"Vestfjorden - Vesterålen",3995086.05,3557844.23,3984729.645,3520498.717,3100343.91,3560796.729,3777229.317,4228794.235,4317264.22,4640340.477,4642135.857,4282631.841,0,0,0,0,0,0,0,0,0,0,0,0
2013,"NORDLAND","1868","Øksnes",1815.174302,1495.658041,9,"Vestfjorden - Vesterålen",4816901.652,5355570.164,5846464.818,5632086.784,5876876.191,6162794.998,5752688.986,4685490.939,5224398.394,4275116.772,3942070.175,4064237.441,567961.579,603128.323,423583.05,295211.438,336710.465,386475.18,0,0,0,0,0,0
2013,"NORDLAND","1870","c(\Sortland\, \Suortá\)",1093.027537,371.1023103,9,"Vestfjorden - Vesterålen",3535837.648,3354318.774,2655593.862,2503001.939,2632670.084,2781165.675,3013984.585,3445673.305,3563725.897,3816685.681,3554533.488,3075199.169,0,0,0,0,0,82868.47,104005.902,130008.45,0,0,0,0
2013,"TROMS","1902","Tromsø",5287.925885,2766.720443,11,"Kvaløya - Loppa",5975048.536,6939583.547,7428485.313,7290199.106,6204745.105,5971517.754,7942956.79,6843461.854,6226480.888,6448853.545,6237309.913,3500111.717,0,0,0,0,0,0,0,0,0,0,0,0
2013,"TROMS","1903","c(\Harstad\, \Hárstták\)",1520.380415,1075.169085,10,"Andfjorden - Senja",8324163.65,9127666.133,10800633.066,10829074.725,8383314.478,5959106.33,4710679.774,4734609.52,5238967.76,2389879.983,5862320.6,5432574.134,0,0,0,0,0,0,0,0,0,0,0,0
