"year","county","municip_number","production_final","municip_name","total_mcp_area","sea_mcp_area","prod_area_id","prod_area_name"
2012,"SOGN OG FJORDANE","1413",15425316.884,"Hyllestad",384.2061598,125.3011533,4,"Sotra - Stadt"
2012,"SOGN OG FJORDANE","1416",6435569.823,"Høyanger",1117.215544,209.0251517,4,"Sotra - Stadt"
2012,"SOGN OG FJORDANE","1428",10091766.704,"Askvoll",1588.603941,1262.43025,4,"Sotra - Stadt"
2012,"SOGN OG FJORDANE","1429",6480479.979,"Fjaler",488.1563815,71.53865419,4,"Sotra - Stadt"
2012,"SOGN OG FJORDANE","1438",5159827.579,"Bremanger",1931.69721,1098.600948,4,"Sotra - Stadt"
2012,"SOGN OG FJORDANE","1439",13054514.929,"Vågsøy",820.8877962,644.1892052,4,"Sotra - Stadt"
2012,"SOGN OG FJORDANE","1441",4947983.699,"Selje",1041.307731,815.1905357,4,"Sotra - Stadt"
2012,"SOGN OG FJORDANE","1445",2260111.501,"Gloppen",1095.283335,64.71387848,4,"Sotra - Stadt"
2012,"TROMS","1902",7504011.308,"Tromsø",5287.925885,2766.720443,11,"Kvaløya - Loppa"
2012,"TROMS","1903",17693426.646,"c(\Harstad\, \Hárstták\)",1520.380415,1075.169085,10,"Andfjorden - Senja"
2012,"TROMS","1911",7061973.963,"Kvæfjord",701.6211827,189.007727,10,"Andfjorden - Senja"
2012,"TROMS","1913",2277241.665,"Skånland",580.7459162,85.75053965,10,"Andfjorden - Senja"
2012,"TROMS","1917",9363199.647,"Ibestad",592.7193788,351.6502163,10,"Andfjorden - Senja"
2012,"TROMS","1920",1872687.16,"c(\Lavangen\, \Loabák\)",324.5644227,22.93030318,10,"Andfjorden - Senja"
2012,"TROMS","1923",2257362.138,"Salangen",521.5611242,63.59936295,10,"Andfjorden - Senja"
2012,"TROMS","1925",NA,"Sørreisa",391.0319373,28.08671383,10,"Andfjorden - Senja"
2012,"TROMS","1926",5169813.424,"Dyrøy",469.7496123,181.2083648,10,"Andfjorden - Senja"
2012,"TROMS","1927",9853015.466,"Tranøy",938.4325924,414.5371515,10,"Andfjorden - Senja"
2012,"TROMS","1928",8506821.47,"Torsken",1076.107235,832.6831727,10,"Andfjorden - Senja"
2012,"TROMS","1929",1988034.113,"Berg",1130.553961,836.6595009,10,"Andfjorden - Senja"
2012,"TROMS","1931",3101098.64,"Lenvik",1586.547758,693.9699618,10,"Andfjorden - Senja"
2012,"TROMS","1936",6307987.258,"Karlsøy",5888.348538,4796.755739,11,"Kvaløya - Loppa"
2012,"TROMS","1938",678091.173,"Lyngen",1299.636265,487.0741668,11,"Kvaløya - Loppa"
2012,"TROMS","1940",4583675.683,"c(\Gáivuotna\, \Kaivuono\, \Kåfjord\)",1115.396129,124.1574503,11,"Kvaløya - Loppa"
2012,"TROMS","1941",11709418.801,"Skjervøy",1561.699755,1087.998326,11,"Kvaløya - Loppa"
2012,"TROMS","1942",6294952.939,"c(\Nordreisa\, \Raisi\, \Ráisa\)",3681.281994,243.7160763,11,"Kvaløya - Loppa"
2012,"TROMS","1943",5898150.378,"Kvænangen",2682.367817,573.0012304,11,"Kvaløya - Loppa"
2013,"FINNMARK","2004",NA,"Hammerfest",3227.790475,2379.511674,12,"Vest-Finnmark"
2013,"FINNMARK","2012",NA,"Alta",4557.653447,708.1851191,12,"Vest-Finnmark"
2013,"FINNMARK","2014",NA,"Loppa",2808.583223,2119.706465,12,"Vest-Finnmark"
2013,"FINNMARK","2017",90157.4470000011,"Kvalsund",2143.724658,299.4380092,12,"Vest-Finnmark"
2013,"FINNMARK","2018",NA,"Måsøy",3882.603372,2746.77331,12,"Vest-Finnmark"
2013,"FINNMARK","2019",9188516.868,"Nordkapp",4098.466639,3172.775971,12,"Vest-Finnmark"
2013,"FINNMARK","2022",NA,"Lebesby",5729.229931,2269.813387,12,"Vest-Finnmark"
2013,"FINNMARK","2027",9885815.638,"c(\Nesseby\, \Unjárga\)",1637.385897,200.4975472,13,"Øst-Finnmark"
2013,"FINNMARK","2030",13094938.001,"Sør-Varanger",5106.983189,1135.686092,13,"Øst-Finnmark"
2013,"HORDALAND","1211",2921173.325,"Etne",813.6223475,78.34093032,3,"Karmøy - Sotra"
2013,"HORDALAND","1216",5259866.047,"Sveio",373.9963504,127.8434417,3,"Karmøy - Sotra"
2013,"HORDALAND","1219",21082732.705,"Bømlo",1657.340024,1410.765071,3,"Karmøy - Sotra"
2013,"HORDALAND","1221",1099692.332,"Stord",225.8352936,82.10288014,3,"Karmøy - Sotra"
2013,"HORDALAND","1222",4652754.569,"Fitjar",240.604969,98.14389542,3,"Karmøy - Sotra"
2013,"HORDALAND","1223",15486278.497,"Tysnes",482.4829466,227.3679339,3,"Karmøy - Sotra"
2013,"HORDALAND","1224",26008210.131,"Kvinnherad",1505.831668,415.085879,3,"Karmøy - Sotra"
2013,"HORDALAND","1227",3568803.369,"Jondal",330.9853245,83.91339296,3,"Karmøy - Sotra"
2013,"HORDALAND","1238",10346409.239,"Kvam",762.0051348,145.0727491,3,"Karmøy - Sotra"
2013,"HORDALAND","1241",8360827.529,"Fusa",507.0776654,129.2463033,3,"Karmøy - Sotra"
2013,"HORDALAND","1242",277416.868,"Samnanger",290.0844722,21.0179771,3,"Karmøy - Sotra"
2013,"HORDALAND","1243",2921635.109,"Os",245.5334546,105.9583688,3,"Karmøy - Sotra"
2013,"HORDALAND","1244",23556426.286,"Austevoll",947.0877377,829.8981232,3,"Karmøy - Sotra"
2013,"HORDALAND","1245",9575270.211,"Sund",564.9350737,465.3951173,3,"Karmøy - Sotra"
2013,"HORDALAND","1246",5722676.634,"Fjell",768.9276823,620.7603078,3,"Karmøy - Sotra"
2013,"HORDALAND","1247",2140452.202,"Askøy",219.6391485,118.5156823,4,"Sotra - Stadt"
2013,"HORDALAND","1251",1566654.941,"Vaksdal",756.7912355,41.41567702,4,"Sotra - Stadt"
2013,"HORDALAND","1253",11807059.873,"Osterøy",311.6455974,56.5278112,4,"Sotra - Stadt"
2013,"HORDALAND","1256",1589374.263,"Meland",130.5215556,37.93871393,4,"Sotra - Stadt"
2013,"HORDALAND","1259",7110356.423,"Øygarden",985.9432893,919.148288,4,"Sotra - Stadt"
2013,"HORDALAND","1260",10669270.312,"Radøy",209.7977221,98.34900146,4,"Sotra - Stadt"
2013,"HORDALAND","1263",5761047.554,"Lindås",637.0389369,162.042687,4,"Sotra - Stadt"
2013,"HORDALAND","1264",3804981.517,"Austrheim",161.9491533,104.393437,4,"Sotra - Stadt"
2013,"HORDALAND","1265",786085.366,"Fedje",465.8888989,456.6162525,4,"Sotra - Stadt"
2013,"HORDALAND","1266",4370161.181,"Masfjorden",641.7115291,85.64212657,4,"Sotra - Stadt"
2013,"MØRE OG ROMSDAL","1502",336127.983,"Molde",585.0810002,222.447664,5,"Stad - Hustadvika"
2013,"MØRE OG ROMSDAL","1505",8109699.531,"Kristiansund",669.4597917,582.0243919,6,"Nordmøre - Sør-Trøndelag"
2013,"MØRE OG ROMSDAL","1511",6077287.68,"Vanylven",483.5926223,98.374729,5,"Stad - Hustadvika"
2013,"MØRE OG ROMSDAL","1515",4515653.975,"Herøy",1193.288082,1073.763572,5,"Stad - Hustadvika"
2013,"MØRE OG ROMSDAL","1519",8463547.999,"Volda",656.4932671,109.2593826,5,"Stad - Hustadvika"
2013,"MØRE OG ROMSDAL","1520",3842472.378,"Ørsta",943.5737474,139.138279,5,"Stad - Hustadvika"
2013,"MØRE OG ROMSDAL","1524",914764.074,"Norddal",986.6701771,43.15651477,5,"Stad - Hustadvika"
2013,"MØRE OG ROMSDAL","1525",7056368.842,"Stranda",944.3724368,78.50341444,5,"Stad - Hustadvika"
2013,"MØRE OG ROMSDAL","1529",1016397.323,"Skodje",156.8868977,36.85781839,5,"Stad - Hustadvika"
2013,"MØRE OG ROMSDAL","1532",2304086.911,"Giske",907.7717564,867.2287433,5,"Stad - Hustadvika"
2013,"MØRE OG ROMSDAL","1534",1822978.256,"Haram",1063.325832,802.1936015,5,"Stad - Hustadvika"
2013,"MØRE OG ROMSDAL","1535",5247726.249,"Vestnes",466.4075422,114.7066027,5,"Stad - Hustadvika"
2013,"MØRE OG ROMSDAL","1539",1416501.511,"Rauma",1635.105545,132.9582198,5,"Stad - Hustadvika"
2013,"MØRE OG ROMSDAL","1543",1678759.44,"Nesset",1131.560319,85.48888667,5,"Stad - Hustadvika"
2013,"MØRE OG ROMSDAL","1545",9429427.153,"Midsund",275.1037587,180.4542533,5,"Stad - Hustadvika"
2013,"MØRE OG ROMSDAL","1547",7505423.929,"Aukra",461.7591187,402.6819283,5,"Stad - Hustadvika"
2013,"MØRE OG ROMSDAL","1548",3317535.114,"Fræna",1123.537617,753.7385211,5,"Stad - Hustadvika"
2013,"MØRE OG ROMSDAL","1554",8475353.218,"Averøy",718.5878787,542.9088935,6,"Nordmøre - Sør-Trøndelag"
2013,"MØRE OG ROMSDAL","1557",1301040.922,"Gjemnes",470.6056636,88.97445949,6,"Nordmøre - Sør-Trøndelag"
2013,"MØRE OG ROMSDAL","1560",5307035.819,"Tingvoll",504.8050354,167.995332,6,"Nordmøre - Sør-Trøndelag"
2013,"MØRE OG ROMSDAL","1563",NA,"Sunndal",1799.591061,86.22058664,6,"Nordmøre - Sør-Trøndelag"
2013,"MØRE OG ROMSDAL","1566",193243.346,"Surnadal",1453.246482,87.19487793,6,"Nordmøre - Sør-Trøndelag"
2013,"MØRE OG ROMSDAL","1571",16542848.555,"Halsa",383.3083884,82.7797689,6,"Nordmøre - Sør-Trøndelag"
2013,"MØRE OG ROMSDAL","1573",29040862.74,"Smøla",2154.4903,1882.580854,6,"Nordmøre - Sør-Trøndelag"
2013,"MØRE OG ROMSDAL","1576",11167295.399,"Aure",1048.31036,406.9303226,6,"Nordmøre - Sør-Trøndelag"
2013,"NORDLAND","1804",3519859.052,"Bodø",4826.69546,3431.421782,9,"Vestfjorden - Vesterålen"
2013,"NORDLAND","1805",308305.196,"Narvik",2223.616141,200.5690576,9,"Vestfjorden - Vesterålen"
2013,"NORDLAND","1811",8523019.344,"Bindal",1905.535218,641.2837483,7,"Nord-Trøndelag - Bindal"
2013,"NORDLAND","1812",5440795.263,"Sømna",790.0974216,594.8391077,8,"Helgeland - Bodø"
2013,"NORDLAND","1813",14332467.716,"Brønnøy",2099.156683,1052.809515,8,"Helgeland - Bodø"
2013,"NORDLAND","1815",3402622.929,"Vega",2921.376588,2756.590844,8,"Helgeland - Bodø"
2013,"NORDLAND","1816",6977795.737,"Vevelstad",661.1474773,122.0988447,8,"Helgeland - Bodø"
2013,"NORDLAND","1818",7774362.509,"Herøy",2262.099657,2197.637411,8,"Helgeland - Bodø"
2013,"NORDLAND","1820",5035320.386,"Alstahaug",585.2205361,397.1046147,8,"Helgeland - Bodø"
2013,"NORDLAND","1822",NA,"Leirfjord",596.1696545,130.9239221,8,"Helgeland - Bodø"
2013,"NORDLAND","1824",1389717.339,"Vefsn",2030.300385,100.8914234,8,"Helgeland - Bodø"
2013,"NORDLAND","1827",8418771.581,"Dønna",759.3091081,567.3688444,8,"Helgeland - Bodø"
2013,"NORDLAND","1828",3652797.093,"Nesna",402.8211117,219.6396197,8,"Helgeland - Bodø"
2013,"NORDLAND","1833",5255162.955,"Rana",4588.20917,128.0210568,8,"Helgeland - Bodø"
2013,"NORDLAND","1834",10181810.109,"Lurøy",1337.693384,1072.508261,8,"Helgeland - Bodø"
2013,"NORDLAND","1835",1449241.021,"Træna",1793.812792,1777.298315,8,"Helgeland - Bodø"
2013,"NORDLAND","1836",18218903.564,"Rødøy",3103.057128,2391.768309,8,"Helgeland - Bodø"
2013,"NORDLAND","1837",4695951.202,"Meløy",2746.283777,1872.455608,8,"Helgeland - Bodø"
2013,"NORDLAND","1838",11203376.286,"Gildeskål",1502.253204,837.5510572,8,"Helgeland - Bodø"
2013,"NORDLAND","1840",1331181.743,"Saltdal",2245.948768,29.75933009,8,"Helgeland - Bodø"
2013,"NORDLAND","1841",1724650.592,"c(\Fauske\, \Fuossko\)",1293.965081,96.99544864,8,"Helgeland - Bodø"
2013,"NORDLAND","1845",12402546.786,"Sørfold",1829.725893,192.322705,9,"Vestfjorden - Vesterålen"
2013,"NORDLAND","1848",14714675.488,"Steigen",3484.477675,2475.231549,9,"Vestfjorden - Vesterålen"
2013,"NORDLAND","1849",3499569.987,"c(\Hamarøy\, \Hábmer\)",1562.514447,528.9225273,9,"Vestfjorden - Vesterålen"
2013,"NORDLAND","1850",19393669.854,"c(\Tysfjord\, \Divtasvuodna\)",1929.019449,465.2612621,9,"Vestfjorden - Vesterålen"
2013,"NORDLAND","1851",3788311.045,"Lødingen",1043.931094,516.5166935,9,"Vestfjorden - Vesterålen"
2013,"NORDLAND","1854",2592168.853,"Ballangen",1193.130637,260.9146791,9,"Vestfjorden - Vesterålen"
2013,"NORDLAND","1859",1113827.834,"Flakstad",1172.39812,994.0116752,9,"Vestfjorden - Vesterålen"
2013,"NORDLAND","1860",4139547.481,"Vestvågøy",2109.641746,1685.080756,9,"Vestfjorden - Vesterålen"
2013,"NORDLAND","1865",4771884.996,"Vågan",2087.475486,1608.301755,9,"Vestfjorden - Vesterålen"
2013,"NORDLAND","1866",15554617.067,"Hadsel",1184.413105,617.8636024,9,"Vestfjorden - Vesterålen"
2013,"NORDLAND","1867",5497341.495,"Bø",1825.744963,1579.045433,9,"Vestfjorden - Vesterålen"
2013,"NORDLAND","1868",9114314.722,"Øksnes",1815.174302,1495.658041,9,"Vestfjorden - Vesterålen"
2013,"NORDLAND","1870",5328657.884,"c(\Sortland\, \Suortá\)",1093.027537,371.1023103,9,"Vestfjorden - Vesterålen"
2013,"ROGALAND OG AGDER","0926",972136.597,"Lillesand",850.7528011,660.3214617,1,"Svenskegrensen - Jæren"
2013,"ROGALAND OG AGDER","1004",16314571.097,"Flekkefjord",859.7897118,315.7247669,1,"Svenskegrensen - Jæren"
2013,"ROGALAND OG AGDER","1032",2068709.979,"Lyngdal",626.6176617,235.270811,1,"Svenskegrensen - Jæren"
2013,"ROGALAND OG AGDER","1102",NA,"Sandnes",354.2062791,50.16293802,2,"Ryfylke"
2013,"ROGALAND OG AGDER","1106",3760624.404,"Haugesund",365.6018361,292.9220733,3,"Karmøy - Sotra"
2013,"ROGALAND OG AGDER","1122",27828.321,"Gjesdal",626.4959988,8.515393126,2,"Ryfylke"
2013,"ROGALAND OG AGDER","1129",737501.124,"Forsand",846.3640797,66.30523597,2,"Ryfylke"
2013,"ROGALAND OG AGDER","1130",727193,"Strand",332.6055776,114.4613977,2,"Ryfylke"
2013,"ROGALAND OG AGDER","1133",4765965.437,"Hjelmeland",1195.202576,106.3627705,2,"Ryfylke"
2013,"ROGALAND OG AGDER","1134",5571198.461,"Suldal",1909.018247,172.3661785,2,"Ryfylke"
2013,"ROGALAND OG AGDER","1141",13828657.825,"Finnøy",388.3073287,283.9151293,2,"Ryfylke"
2013,"ROGALAND OG AGDER","1142",3498462.288,"Rennesøy",215.3021677,149.7881054,2,"Ryfylke"
2013,"ROGALAND OG AGDER","1144",1126054.666,"Kvitsøy",362.4412368,356.1550285,2,"Ryfylke"
2013,"ROGALAND OG AGDER","1145",4537355.945,"Bokn",188.6204715,141.4520961,2,"Ryfylke"
2013,"ROGALAND OG AGDER","1146",4871222.91,"Tysvær",635.7009671,210.2175249,2,"Ryfylke"
2013,"ROGALAND OG AGDER","1149",NA,"Karmøy",1347.71291,1117.755891,3,"Karmøy - Sotra"
2013,"ROGALAND OG AGDER","1160",3149807.394,"Vindafjord",765.0393543,144.4528759,3,"Karmøy - Sotra"
2013,"SOGN OG FJORDANE","1401",17836075.147,"Flora",2140.216593,1447.185281,4,"Sotra - Stadt"
2013,"SOGN OG FJORDANE","1411",11181030.817,"Gulen",983.1503441,385.9427734,4,"Sotra - Stadt"
2013,"SOGN OG FJORDANE","1412",12810761.678,"Solund",1747.705205,1519.458615,4,"Sotra - Stadt"
2013,"SOGN OG FJORDANE","1413",11110795.989,"Hyllestad",384.2061598,125.3011533,4,"Sotra - Stadt"
2013,"SOGN OG FJORDANE","1416",5974344.512,"Høyanger",1117.215544,209.0251517,4,"Sotra - Stadt"
2013,"SOGN OG FJORDANE","1428",7814254.561,"Askvoll",1588.603941,1262.43025,4,"Sotra - Stadt"
2013,"SOGN OG FJORDANE","1429",7363607.548,"Fjaler",488.1563815,71.53865419,4,"Sotra - Stadt"
2013,"SOGN OG FJORDANE","1438",16336203.261,"Bremanger",1931.69721,1098.600948,4,"Sotra - Stadt"
2013,"SOGN OG FJORDANE","1439",5932769.437,"Vågsøy",820.8877962,644.1892052,4,"Sotra - Stadt"
2013,"SOGN OG FJORDANE","1441",8325183,"Selje",1041.307731,815.1905357,4,"Sotra - Stadt"
2013,"SOGN OG FJORDANE","1445",2558882.175,"Gloppen",1095.283335,64.71387848,4,"Sotra - Stadt"
2013,"TROMS","1902",10520376.872,"Tromsø",5287.925885,2766.720443,11,"Kvaløya - Loppa"
2013,"TROMS","1903",9549280.461,"c(\Harstad\, \Hárstták\)",1520.380415,1075.169085,10,"Andfjorden - Senja"
2013,"TROMS","1911",3240810.035,"Kvæfjord",701.6211827,189.007727,10,"Andfjorden - Senja"
2013,"TROMS","1913",5265926.05,"Skånland",580.7459162,85.75053965,10,"Andfjorden - Senja"
2013,"TROMS","1917",8897406.97,"Ibestad",592.7193788,351.6502163,10,"Andfjorden - Senja"
2013,"TROMS","1919",1303402.22,"Gratangen",374.6671877,61.92678047,10,"Andfjorden - Senja"
2013,"TROMS","1920",2639234.334,"c(\Lavangen\, \Loabák\)",324.5644227,22.93030318,10,"Andfjorden - Senja"
2013,"TROMS","1923",NA,"Salangen",521.5611242,63.59936295,10,"Andfjorden - Senja"
2013,"TROMS","1925",2509390.349,"Sørreisa",391.0319373,28.08671383,10,"Andfjorden - Senja"
2013,"TROMS","1926",6380741.451,"Dyrøy",469.7496123,181.2083648,10,"Andfjorden - Senja"
2013,"TROMS","1927",13689264.063,"Tranøy",938.4325924,414.5371515,10,"Andfjorden - Senja"
2013,"TROMS","1928",6428790.629,"Torsken",1076.107235,832.6831727,10,"Andfjorden - Senja"
2013,"TROMS","1929",3406715.776,"Berg",1130.553961,836.6595009,10,"Andfjorden - Senja"
2013,"TROMS","1931",4078997.047,"Lenvik",1586.547758,693.9699618,10,"Andfjorden - Senja"
2013,"TROMS","1936",3443933.312,"Karlsøy",5888.348538,4796.755739,11,"Kvaløya - Loppa"
2013,"TROMS","1938",4233054.06,"Lyngen",1299.636265,487.0741668,11,"Kvaløya - Loppa"
2013,"TROMS","1940",2954213.14,"c(\Gáivuotna\, \Kaivuono\, \Kåfjord\)",1115.396129,124.1574503,11,"Kvaløya - Loppa"
2013,"TROMS","1941",9675376.668,"Skjervøy",1561.699755,1087.998326,11,"Kvaløya - Loppa"
2013,"TROMS","1942",5878331.384,"c(\Nordreisa\, \Raisi\, \Ráisa\)",3681.281994,243.7160763,11,"Kvaløya - Loppa"
2013,"TROMS","1943",4717343.875,"Kvænangen",2682.367817,573.0012304,11,"Kvaløya - Loppa"
2014,"FINNMARK","2004",28456457.273,"Hammerfest",3227.790475,2379.511674,12,"Vest-Finnmark"
2014,"FINNMARK","2012",39272510.557,"Alta",4557.653447,708.1851191,12,"Vest-Finnmark"
2014,"FINNMARK","2014",16981061.284,"Loppa",2808.583223,2119.706465,12,"Vest-Finnmark"
2014,"FINNMARK","2015",639209.116,"Hasvik",2767.912332,2212.346937,12,"Vest-Finnmark"
2014,"FINNMARK","2017",1390571.875,"Kvalsund",2143.724658,299.4380092,12,"Vest-Finnmark"
2014,"FINNMARK","2018",15598583.428,"Måsøy",3882.603372,2746.77331,12,"Vest-Finnmark"
2014,"FINNMARK","2019",4006069.776,"Nordkapp",4098.466639,3172.775971,12,"Vest-Finnmark"
2014,"FINNMARK","2022",18676778.023,"Lebesby",5729.229931,2269.813387,12,"Vest-Finnmark"
2014,"FINNMARK","2027",1613815.465,"c(\Nesseby\, \Unjárga\)",1637.385897,200.4975472,13,"Øst-Finnmark"
2014,"FINNMARK","2030",6222480.997,"Sør-Varanger",5106.983189,1135.686092,13,"Øst-Finnmark"
2014,"HORDALAND","1211",4565890.732,"Etne",813.6223475,78.34093032,3,"Karmøy - Sotra"
2014,"HORDALAND","1216",11632170.467,"Sveio",373.9963504,127.8434417,3,"Karmøy - Sotra"
2014,"HORDALAND","1219",14730743.558,"Bømlo",1657.340024,1410.765071,3,"Karmøy - Sotra"
2014,"HORDALAND","1221",948918.893,"Stord",225.8352936,82.10288014,3,"Karmøy - Sotra"
2014,"HORDALAND","1222",9392145.491,"Fitjar",240.604969,98.14389542,3,"Karmøy - Sotra"
2014,"HORDALAND","1223",14741833.277,"Tysnes",482.4829466,227.3679339,3,"Karmøy - Sotra"
2014,"HORDALAND","1224",25234976.594,"Kvinnherad",1505.831668,415.085879,3,"Karmøy - Sotra"
2014,"HORDALAND","1227",10413794.618,"Jondal",330.9853245,83.91339296,3,"Karmøy - Sotra"
2014,"HORDALAND","1238",11164781.869,"Kvam",762.0051348,145.0727491,3,"Karmøy - Sotra"
2014,"HORDALAND","1241",8864824.442,"Fusa",507.0776654,129.2463033,3,"Karmøy - Sotra"
2014,"HORDALAND","1242",2022909.51,"Samnanger",290.0844722,21.0179771,3,"Karmøy - Sotra"
2014,"HORDALAND","1243",2440270.506,"Os",245.5334546,105.9583688,3,"Karmøy - Sotra"
2014,"HORDALAND","1244",17395166.401,"Austevoll",947.0877377,829.8981232,3,"Karmøy - Sotra"
2014,"HORDALAND","1245",4279463.094,"Sund",564.9350737,465.3951173,3,"Karmøy - Sotra"
2014,"HORDALAND","1246",7217744.943,"Fjell",768.9276823,620.7603078,3,"Karmøy - Sotra"
2014,"HORDALAND","1247",1733529.991,"Askøy",219.6391485,118.5156823,4,"Sotra - Stadt"
2014,"HORDALAND","1251",1635393.982,"Vaksdal",756.7912355,41.41567702,4,"Sotra - Stadt"
2014,"HORDALAND","1253",12774547.94,"Osterøy",311.6455974,56.5278112,4,"Sotra - Stadt"
2014,"HORDALAND","1256",3005180.153,"Meland",130.5215556,37.93871393,4,"Sotra - Stadt"
2014,"HORDALAND","1259",7777017.099,"Øygarden",985.9432893,919.148288,4,"Sotra - Stadt"
2014,"HORDALAND","1260",4381747.367,"Radøy",209.7977221,98.34900146,4,"Sotra - Stadt"
2014,"HORDALAND","1263",7110058.448,"Lindås",637.0389369,162.042687,4,"Sotra - Stadt"
2014,"HORDALAND","1264",1501829.352,"Austrheim",161.9491533,104.393437,4,"Sotra - Stadt"
2014,"HORDALAND","1265",165453.579,"Fedje",465.8888989,456.6162525,4,"Sotra - Stadt"
2014,"HORDALAND","1266",4171301.632,"Masfjorden",641.7115291,85.64212657,4,"Sotra - Stadt"
2014,"MØRE OG ROMSDAL","1502",2908817.686,"Molde",585.0810002,222.447664,5,"Stad - Hustadvika"
2014,"MØRE OG ROMSDAL","1505",8391716.323,"Kristiansund",669.4597917,582.0243919,6,"Nordmøre - Sør-Trøndelag"
2014,"MØRE OG ROMSDAL","1511",7482217.419,"Vanylven",483.5926223,98.374729,5,"Stad - Hustadvika"
2014,"MØRE OG ROMSDAL","1515",2682775.059,"Herøy",1193.288082,1073.763572,5,"Stad - Hustadvika"
2014,"MØRE OG ROMSDAL","1519",6656837.902,"Volda",656.4932671,109.2593826,5,"Stad - Hustadvika"
2014,"MØRE OG ROMSDAL","1520",5436353.474,"Ørsta",943.5737474,139.138279,5,"Stad - Hustadvika"
2014,"MØRE OG ROMSDAL","1524",2946861.035,"Norddal",986.6701771,43.15651477,5,"Stad - Hustadvika"
2014,"MØRE OG ROMSDAL","1525",6090177.695,"Stranda",944.3724368,78.50341444,5,"Stad - Hustadvika"
2014,"MØRE OG ROMSDAL","1529",NA,"Skodje",156.8868977,36.85781839,5,"Stad - Hustadvika"
2014,"MØRE OG ROMSDAL","1532",9935402.724,"Giske",907.7717564,867.2287433,5,"Stad - Hustadvika"
2014,"MØRE OG ROMSDAL","1534",5585636.077,"Haram",1063.325832,802.1936015,5,"Stad - Hustadvika"
2014,"MØRE OG ROMSDAL","1535",3227507.862,"Vestnes",466.4075422,114.7066027,5,"Stad - Hustadvika"
2014,"MØRE OG ROMSDAL","1539",2684100.802,"Rauma",1635.105545,132.9582198,5,"Stad - Hustadvika"
2014,"MØRE OG ROMSDAL","1543",562346.847,"Nesset",1131.560319,85.48888667,5,"Stad - Hustadvika"
2014,"MØRE OG ROMSDAL","1545",9351360.52,"Midsund",275.1037587,180.4542533,5,"Stad - Hustadvika"
2014,"MØRE OG ROMSDAL","1546",NA,"Sandøy",1007.145171,985.7137032,5,"Stad - Hustadvika"
2014,"MØRE OG ROMSDAL","1547",4259012.798,"Aukra",461.7591187,402.6819283,5,"Stad - Hustadvika"
2014,"MØRE OG ROMSDAL","1548",1748463.543,"Fræna",1123.537617,753.7385211,5,"Stad - Hustadvika"
2014,"MØRE OG ROMSDAL","1551",NA,"Eide",445.1395783,293.0397792,6,"Nordmøre - Sør-Trøndelag"
2014,"MØRE OG ROMSDAL","1554",3723818.98,"Averøy",718.5878787,542.9088935,6,"Nordmøre - Sør-Trøndelag"
2014,"MØRE OG ROMSDAL","1557",1383674.787,"Gjemnes",470.6056636,88.97445949,6,"Nordmøre - Sør-Trøndelag"
2014,"MØRE OG ROMSDAL","1560",3847899.188,"Tingvoll",504.8050354,167.995332,6,"Nordmøre - Sør-Trøndelag"
2014,"MØRE OG ROMSDAL","1563",NA,"Sunndal",1799.591061,86.22058664,6,"Nordmøre - Sør-Trøndelag"
2014,"MØRE OG ROMSDAL","1566",226829.765,"Surnadal",1453.246482,87.19487793,6,"Nordmøre - Sør-Trøndelag"
2014,"MØRE OG ROMSDAL","1571",1892850.689,"Halsa",383.3083884,82.7797689,6,"Nordmøre - Sør-Trøndelag"
2014,"MØRE OG ROMSDAL","1573",NA,"Smøla",2154.4903,1882.580854,6,"Nordmøre - Sør-Trøndelag"
2014,"MØRE OG ROMSDAL","1576",7313017.279,"Aure",1048.31036,406.9303226,6,"Nordmøre - Sør-Trøndelag"
2014,"NORDLAND","1804",1306780.987,"Bodø",4826.69546,3431.421782,9,"Vestfjorden - Vesterålen"
2014,"NORDLAND","1805",1846597.281,"Narvik",2223.616141,200.5690576,9,"Vestfjorden - Vesterålen"
2014,"NORDLAND","1811",11092227.009,"Bindal",1905.535218,641.2837483,7,"Nord-Trøndelag - Bindal"
2014,"NORDLAND","1812",1834545.75,"Sømna",790.0974216,594.8391077,8,"Helgeland - Bodø"
2014,"NORDLAND","1813",7545115.99,"Brønnøy",2099.156683,1052.809515,8,"Helgeland - Bodø"
2014,"NORDLAND","1815",6543595.06,"Vega",2921.376588,2756.590844,8,"Helgeland - Bodø"
2014,"NORDLAND","1816",3974875.31,"Vevelstad",661.1474773,122.0988447,8,"Helgeland - Bodø"
2014,"NORDLAND","1818",8904930.968,"Herøy",2262.099657,2197.637411,8,"Helgeland - Bodø"
2014,"NORDLAND","1820",7133173.703,"Alstahaug",585.2205361,397.1046147,8,"Helgeland - Bodø"
2014,"NORDLAND","1824",2689282.299,"Vefsn",2030.300385,100.8914234,8,"Helgeland - Bodø"
2014,"NORDLAND","1827",4682794.409,"Dønna",759.3091081,567.3688444,8,"Helgeland - Bodø"
2014,"NORDLAND","1828",3572759.036,"Nesna",402.8211117,219.6396197,8,"Helgeland - Bodø"
2014,"NORDLAND","1833",1472815.242,"Rana",4588.20917,128.0210568,8,"Helgeland - Bodø"
2014,"NORDLAND","1834",9180472.869,"Lurøy",1337.693384,1072.508261,8,"Helgeland - Bodø"
2014,"NORDLAND","1835",2703367.972,"Træna",1793.812792,1777.298315,8,"Helgeland - Bodø"
